1, 5
../datasetGenerator/matheuristic/randDataset1MATH.tsp, 1924509.000000
../datasetGenerator/matheuristic/randDataset2MATH.tsp, 1871146.000000
../datasetGenerator/matheuristic/randDataset3MATH.tsp, 
