1, 4
../datasetGenerator/matheuristic/randDataset1MATH.tsp, 203235.000000
../datasetGenerator/matheuristic/randDataset2MATH.tsp, 200729.000000
../datasetGenerator/matheuristic/randDataset3MATH.tsp, 
